PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,DaysSinceLastLogin,FriendsCount,HistoricalActivityLevel
9254,42,Female,USA,Simulation,9.85265824315088,0,Easy,7,107,96,26,Medium,17,8,0.7226500313707984
9255,44,Female,Other,Simulation,2.763290352533492,1,Easy,17,174,82,2,Low,5,11,0.924147717033845
9256,43,Female,Asia,Simulation,8.012559138925674,0,Hard,19,33,92,15,Medium,17,6,0.8257519456611911
9257,20,Female,Asia,Sports,9.382503830481472,0,Hard,5,68,15,43,Medium,24,15,0.2815864401180498
9258,49,Male,USA,Strategy,9.289914071234358,1,Easy,9,42,68,14,Medium,17,13,0.20009168892620877
9259,38,Female,USA,Strategy,13.721984509391987,0,Easy,15,165,71,8,High,27,8,0.3055036191678301
9260,43,Male,Other,RPG,10.484388577299274,1,Medium,12,10,56,38,Low,17,9,0.24150915308305254
9261,45,Male,Europe,Sports,17.769281534284076,1,Medium,18,66,47,0,Medium,2,5,0.7200298791659956
9262,49,Female,Europe,RPG,14.95271715871735,0,Medium,17,65,5,47,Medium,2,9,0.6986918061423825
9263,47,Male,Europe,RPG,12.58329193982178,0,Easy,9,140,7,36,Low,28,6,0.5599456160922776
9264,35,Male,USA,Strategy,18.289154324577385,0,Hard,11,56,63,9,Medium,22,13,0.07001885215140857
9265,46,Female,Asia,Simulation,22.356748853299987,0,Medium,4,28,28,35,Low,23,12,0.9533648248173788
9266,37,Female,Other,Action,5.387593847876657,1,Easy,6,104,76,18,Medium,5,10,0.34983289399151984
9267,47,Male,USA,Sports,18.980540801877705,0,Medium,17,14,93,36,Medium,1,10,0.814492674592428
9268,17,Male,USA,Simulation,10.33863814913738,0,Medium,0,60,25,32,Low,1,12,0.7972297227519193
9269,32,Male,USA,RPG,13.60619707608962,0,Medium,17,44,71,37,Medium,19,12,0.29678422671917715
9270,39,Female,USA,Action,19.716625789361512,0,Medium,17,57,47,33,Medium,2,15,0.24825831082443672
9271,45,Male,USA,Simulation,13.337523698339428,1,Easy,0,121,20,26,Low,21,13,0.535188814987301
9272,17,Female,USA,Strategy,4.374306505755923,0,Medium,2,93,77,7,Low,12,14,0.3577612042569146
9273,38,Male,USA,Sports,23.46098142584398,0,Medium,0,146,48,27,Low,26,14,0.9198868430638222
9274,46,Male,Europe,Strategy,20.18244181720525,1,Easy,8,92,95,49,Medium,6,12,0.912596439398543
9275,36,Male,Asia,RPG,2.5223100375372853,0,Easy,2,146,3,34,Low,23,17,0.7717436492698545
9276,37,Male,Other,RPG,4.106261082588432,1,Easy,2,14,69,38,Low,4,11,0.021057236608817087
9277,16,Female,USA,Simulation,8.453867280194387,0,Medium,10,127,77,37,High,23,19,0.8457648115328809
9278,41,Female,Europe,RPG,11.35633640163417,0,Easy,10,87,77,38,Medium,11,12,0.6558499638301483
9279,16,Male,Europe,Action,3.895109261990803,0,Easy,0,24,50,36,Low,24,11,0.5241134009308501
9280,40,Male,Europe,Action,10.770777307401689,1,Hard,1,145,60,25,High,27,18,0.3903697253201268
9281,31,Female,Asia,RPG,10.721183063895026,0,Easy,5,158,66,29,Medium,17,12,0.6164776325507526
9282,47,Male,USA,Simulation,6.159609307346505,0,Hard,7,162,91,11,Medium,6,15,0.2561190429934248
9283,23,Female,USA,Action,3.5415643286803995,1,Easy,14,12,75,43,Medium,24,10,0.5758736061451889
9284,43,Male,USA,Sports,3.840848787036875,0,Easy,2,179,1,38,Medium,5,9,0.6509655244528204
9285,40,Male,USA,Simulation,19.944758525438868,1,Easy,10,101,11,39,High,20,10,0.676514096018779
9286,49,Male,Europe,Simulation,19.087594402169337,0,Easy,8,87,13,28,Medium,2,15,0.4208495748228056
9287,39,Male,USA,Action,0.4728419935895243,0,Easy,7,146,39,19,Medium,6,11,0.06990852529662783
9288,38,Male,USA,RPG,5.21017555862958,1,Hard,6,59,30,7,Medium,22,11,0.41820769738570285
9289,27,Female,USA,Strategy,0.6736694323328276,0,Easy,16,124,7,45,High,11,15,0.9014314496703755
9290,21,Male,USA,Sports,3.292908001595195,0,Medium,1,45,89,43,Low,16,12,0.5370526476310571
9291,34,Male,USA,Strategy,1.8608236177227324,0,Hard,4,20,19,19,Low,16,18,0.03911153845885795
9292,15,Male,Europe,Simulation,18.29624062103009,0,Hard,12,56,80,46,Medium,1,12,0.3739510860978217
9293,22,Female,USA,Action,8.546766153418645,0,Hard,16,71,22,1,Medium,9,10,0.6157669212806652
9294,30,Female,Other,RPG,16.818168995063274,0,Easy,2,44,75,24,Low,28,11,0.28021269701330387
9295,28,Female,USA,Simulation,12.919492680572652,0,Easy,17,82,68,31,High,27,6,0.18771212416815497
9296,26,Male,USA,Sports,5.898375472496607,0,Easy,11,55,44,1,Medium,6,12,0.577967028211265
9297,37,Female,USA,Simulation,11.93293467646334,1,Easy,12,79,40,5,Medium,16,12,0.6075302474498919
9298,29,Female,Europe,Sports,5.56651790820465,0,Easy,11,107,93,46,Medium,29,12,0.4590645876598145
9299,42,Male,Europe,RPG,8.241367744070885,0,Hard,18,107,76,8,High,3,8,0.09249710472509409
9300,48,Male,Other,Sports,21.142037265625568,0,Easy,12,178,39,39,High,20,13,0.7386573204238723
9301,16,Female,USA,Sports,19.572250286597647,0,Medium,13,45,83,27,Medium,28,13,0.7558111715629905
9302,46,Male,USA,Action,10.510952353784653,0,Medium,9,108,83,48,Medium,27,9,0.3909209555902985
9303,37,Male,Asia,RPG,4.023194951051734,1,Medium,15,70,24,36,Medium,4,15,0.008876720197799837
9304,36,Male,Asia,Simulation,3.8230818124306527,0,Easy,19,43,11,25,Medium,19,11,0.6374710073628477
9305,39,Male,USA,Simulation,15.614142450737948,0,Medium,0,158,7,48,Low,26,4,0.9780154595985445
9306,36,Male,Asia,RPG,11.872008038745804,1,Hard,2,86,97,11,Low,3,14,0.48687774098861736
9307,36,Female,Europe,Strategy,12.822161146387412,0,Medium,7,156,81,34,Medium,19,13,0.6876586510261253
9308,20,Female,USA,RPG,1.8171188291189964,0,Medium,6,168,52,30,Medium,20,17,0.5273768040581344
9309,29,Male,USA,RPG,9.104945684292648,1,Easy,12,28,7,1,Low,7,16,0.23758448858062686
9310,47,Male,Europe,Sports,8.89797030896645,1,Easy,5,46,81,38,Medium,20,11,0.34030606045649403
9311,22,Female,Asia,Sports,6.459650706649791,0,Easy,0,133,68,32,Low,9,14,0.9605637803487523
9312,19,Female,USA,Sports,18.13175286156692,0,Easy,5,64,25,7,Low,1,10,0.5952162029970445
9313,18,Male,USA,Simulation,3.213938504470609,1,Easy,6,83,14,47,Medium,8,10,0.18790989615799758
9314,20,Female,USA,Action,18.921123790663284,0,Easy,2,64,54,25,Low,7,14,0.04979864853856697
9315,46,Female,Asia,Strategy,2.0794938650471684,0,Easy,16,77,69,32,Medium,18,8,0.05327436724143497
9316,44,Male,USA,Sports,3.738603376300234,0,Medium,8,125,12,46,Medium,8,11,0.5006041154989259
9317,49,Male,Europe,Strategy,12.627876247456744,0,Hard,10,69,53,6,Medium,1,10,0.10502747297954096
9318,30,Male,Asia,Strategy,13.865057211219456,0,Medium,6,79,38,17,Medium,11,7,0.8326516057876949
9319,27,Female,Asia,Action,23.221451389501777,1,Medium,0,39,94,36,Low,28,15,0.34238329017995073
9320,44,Male,Europe,Action,14.545053346162703,0,Hard,6,160,77,48,Medium,25,16,0.3840273125067105
9321,33,Male,Europe,Simulation,13.533127389468111,0,Easy,12,21,75,6,Low,25,11,0.3442458433545681
9322,31,Male,Europe,RPG,4.511941869479098,0,Medium,1,166,28,37,Low,18,14,0.5350140761663563
9323,33,Female,Europe,Action,2.05998476913324,0,Medium,9,56,38,7,Medium,23,14,0.9981924528489512
9324,42,Male,USA,Sports,18.964686310616955,1,Medium,11,70,92,2,Medium,10,14,0.89665214775008
9325,40,Female,Europe,RPG,18.566875058307996,1,Hard,14,94,47,47,High,3,12,0.23180490704482393
9326,40,Female,USA,Strategy,10.167058148330897,0,Easy,15,80,46,46,Medium,7,13,0.8975062721776065
9327,37,Female,Europe,Simulation,1.87239868483685,0,Medium,15,23,86,27,Medium,28,14,0.5822774537403794
9328,23,Female,Asia,RPG,11.542651255518075,0,Easy,10,174,63,3,High,16,15,0.7312418329174918
9329,26,Male,Europe,Action,9.623277972010987,0,Easy,16,66,95,44,Medium,26,14,0.5206063869674034
9330,15,Female,Europe,Strategy,17.64640284504673,0,Hard,16,96,96,41,High,16,15,0.6609211862253402
9331,15,Female,Asia,RPG,13.773157334973154,0,Medium,15,167,14,9,High,25,14,0.3917754142773954
9332,48,Female,Europe,Action,3.3882897913240946,0,Hard,8,87,82,44,Medium,20,7,0.28208122969366367
9333,46,Female,USA,Strategy,4.274060785097119,0,Hard,13,74,98,37,Medium,28,9,0.5033444711835173
9334,39,Female,Europe,Action,3.5631172220619085,0,Hard,4,114,75,25,Medium,17,15,0.47540318597464537
9335,15,Male,USA,Strategy,8.047579745644198,0,Easy,15,173,5,19,High,2,11,0.39538451504397787
9336,30,Male,USA,Sports,6.7179823430628325,0,Medium,17,48,72,48,Medium,1,15,0.7889584681842761
9337,19,Male,Europe,Sports,6.207654393071627,1,Easy,14,161,27,40,High,16,14,0.7173202975449062
9338,36,Male,USA,Simulation,10.77518439244819,1,Medium,13,73,71,41,Medium,12,11,0.28711194956070385
9339,43,Female,Asia,Strategy,19.911098340501173,1,Hard,2,138,62,8,Low,5,5,0.19732995699222156
9340,17,Male,Europe,Simulation,7.51951419247216,0,Medium,4,151,15,22,Medium,5,10,0.004776321347376711
9341,26,Male,USA,Action,7.052429875435953,1,Hard,9,104,55,45,Medium,27,8,0.9797170527483229
9342,40,Female,USA,Simulation,11.16956287890222,0,Medium,2,64,63,1,Low,23,14,0.3517670454309604
9343,30,Female,USA,RPG,7.530653874820016,0,Easy,7,91,37,27,Medium,9,14,0.6122927763553898
9344,36,Female,USA,Action,14.647922961151634,0,Easy,18,60,10,35,Medium,9,13,0.7476248528584449
9345,43,Female,Asia,Simulation,1.623975015049366,0,Medium,3,177,2,12,Medium,3,7,0.20588034275408684
9346,28,Male,USA,RPG,5.473668328105714,0,Medium,14,44,68,6,Medium,19,10,0.6674263340049988
9347,42,Female,Europe,Action,18.02374609753016,0,Easy,7,32,98,32,Medium,16,10,0.1142620597675621
9348,19,Male,Asia,Strategy,20.789431471525567,0,Easy,4,113,15,5,Medium,16,11,0.0967742555821619
9349,44,Female,Europe,Simulation,10.084186467852955,0,Hard,4,92,21,19,Medium,3,13,0.30302687177950605
9350,19,Male,USA,Action,5.706652627038606,0,Easy,4,72,25,46,Medium,20,10,0.32031496538616444
9351,26,Female,Asia,Simulation,8.479900852976588,0,Medium,15,81,83,42,Medium,24,11,0.1798564038431475
9352,30,Female,Europe,Strategy,19.77530022721909,1,Medium,9,41,84,15,Medium,22,14,0.4674232346809206
9353,40,Male,Europe,Strategy,14.872138443330137,0,Easy,17,34,46,12,Medium,24,10,0.6175297106759841
9354,40,Female,Other,Action,7.682005726578106,0,Hard,19,144,93,19,High,1,9,0.926542350040905
9355,35,Female,Europe,Sports,18.62241804792887,0,Medium,17,124,23,27,High,24,5,0.7020617470858845
9356,47,Female,USA,Strategy,10.01709331406531,0,Easy,9,14,87,9,Low,20,13,0.5227474905568933
9357,44,Male,Asia,Action,3.430048883574,1,Easy,8,133,47,11,Medium,11,4,0.5393856112085692
9358,37,Male,USA,Sports,3.8159276410887113,0,Medium,4,112,23,1,Medium,17,16,0.5744450904109283
9359,24,Male,Other,Strategy,23.60555570875318,0,Easy,17,102,49,17,High,8,8,0.28786611463961687
9360,19,Male,Other,RPG,4.859998966706328,0,Easy,19,28,53,28,Medium,4,12,0.7449984387987407
9361,48,Male,Europe,Sports,21.64075000805078,0,Medium,2,122,26,10,Low,6,15,0.6535419290758699
9362,45,Female,USA,RPG,19.01939916230252,0,Medium,10,75,14,40,Medium,8,14,0.4885769481414075
9363,24,Male,Europe,Simulation,8.543790282892141,1,Hard,1,126,50,13,Low,20,14,0.21376814364568486
9364,33,Female,Europe,Simulation,8.54237760564358,0,Hard,13,101,50,4,Medium,3,17,0.8501178139304361
9365,46,Male,USA,RPG,15.378451296808205,0,Medium,1,145,5,4,Low,16,7,0.19790224690214997
9366,15,Male,USA,Sports,9.72121999997264,0,Medium,17,163,3,4,High,25,9,0.19743522922179357
9367,19,Male,USA,Action,2.8819984030450687,0,Easy,15,173,2,44,High,3,11,0.14646146884219813
9368,18,Female,Europe,Sports,22.979725250776887,0,Hard,8,49,28,15,Medium,25,7,0.9963861415507593
9369,30,Female,Europe,Sports,9.41534029766778,0,Medium,5,52,69,3,Low,29,10,0.24477631419549373
9370,38,Male,Other,RPG,6.386661882836195,1,Medium,2,77,14,28,Low,18,15,0.8512318147254584
9371,30,Male,USA,RPG,2.047023299404107,0,Easy,11,174,47,42,High,14,12,0.034719033963662604
9372,16,Male,USA,Sports,12.949687753857251,1,Easy,4,24,82,29,Low,18,10,0.7073880039040362
9373,42,Female,USA,Strategy,10.155158739070544,0,Easy,13,50,78,49,Medium,2,15,0.03031130537079041
9374,46,Female,Other,Sports,22.521424827774958,0,Easy,7,35,48,8,Low,22,10,0.6241990398754536
9375,41,Female,USA,RPG,0.583743375195561,0,Easy,11,56,89,45,Medium,3,10,0.26624260594106075
9376,34,Male,Other,Sports,22.89771475943452,0,Easy,14,106,84,39,High,16,8,0.06877550653841857
9377,38,Male,Asia,RPG,21.230437453071247,0,Hard,2,66,32,8,Low,29,15,0.27433717449643524
9378,26,Male,USA,Strategy,10.294385246788323,0,Easy,17,123,28,18,High,9,8,0.12451408188108537
9379,49,Male,USA,RPG,10.292501332270488,0,Hard,14,156,71,34,High,4,15,0.22003061984574712
9380,47,Male,USA,RPG,9.475786243817543,0,Medium,7,128,20,39,Medium,1,9,0.6872378310857601
9381,47,Male,USA,RPG,7.405006403702183,0,Easy,8,111,99,22,Medium,4,11,0.8330709781848709
9382,26,Male,Europe,Strategy,17.075552425217086,0,Hard,4,90,66,16,Medium,1,14,0.43829167229477306
9383,17,Male,Europe,RPG,17.081753511092998,1,Hard,16,153,4,33,High,14,9,0.4171261032161818
9384,15,Male,Asia,RPG,6.109435687012862,1,Easy,6,61,54,37,High,21,8,0.46194952310400506
9385,47,Male,USA,RPG,9.880262339951368,1,Medium,11,174,23,32,High,16,6,0.47103388576032845
9386,24,Female,USA,Simulation,3.971832607733578,0,Easy,6,53,43,26,Medium,20,15,0.23488519182087642
9387,43,Female,Europe,Strategy,19.99388412818142,1,Medium,12,121,37,15,Low,24,21,0.9890607739769408
9388,27,Male,USA,Simulation,6.3422007407584,0,Medium,12,145,14,44,High,8,12,0.6682807268648135
9389,26,Female,Europe,Action,15.786657748304243,1,Hard,9,96,20,26,Medium,7,12,0.7737157096734266
9390,45,Female,USA,Simulation,21.4541056501354,0,Easy,5,32,36,6,Low,3,11,0.4423177532522813
9391,16,Male,USA,Strategy,7.825932651180232,0,Easy,2,110,19,38,Low,17,15,0.7608322434089063
9392,49,Male,Asia,Action,16.89758544904313,1,Easy,1,91,4,47,Low,1,13,0.6833842055682938
9393,37,Female,Asia,Strategy,15.269772316562818,0,Hard,15,171,97,39,High,16,8,0.8271149057970396
9394,31,Female,USA,Strategy,11.201660511584702,0,Hard,18,51,53,42,Medium,12,17,0.04419131469312454
9395,40,Male,Europe,Sports,19.174123988182597,0,Easy,16,128,42,8,High,27,9,0.04515748133171171
9396,22,Male,USA,RPG,17.42815964169649,1,Easy,10,51,12,26,Medium,19,12,0.5691994915177017
9397,43,Female,USA,Strategy,17.14746513335139,0,Medium,2,89,69,23,Low,22,10,0.3788474819102673
9398,40,Male,Europe,RPG,15.282489979569853,0,Easy,19,18,48,2,Medium,23,5,0.8026181127559754
9399,24,Female,USA,Simulation,5.26660843697899,0,Easy,2,123,60,34,Medium,22,12,0.16575414622216977
9400,40,Male,USA,Simulation,22.105903190411347,0,Hard,13,55,31,47,Medium,14,17,0.25057158464582907
9401,48,Female,USA,Sports,8.494302901140955,0,Easy,1,46,29,20,Low,6,14,0.42054919707075755
9402,21,Male,Europe,Sports,19.77525339825399,1,Medium,3,107,97,21,Medium,6,11,0.8938102401235896
9403,18,Male,USA,RPG,15.56805848043232,0,Hard,9,138,86,5,Medium,13,12,0.1327021971844602
9404,25,Female,Other,RPG,7.563997431231352,0,Easy,14,94,21,20,Medium,19,12,0.7759765073432938
9405,43,Male,USA,Simulation,21.66171823211157,1,Hard,13,106,69,23,High,22,15,0.988591695730903
9406,39,Male,USA,Simulation,2.272345023214505,0,Easy,12,92,78,22,Medium,8,13,0.7501050594598258
9407,35,Female,Asia,Sports,14.337639061189034,1,Easy,14,45,61,22,Medium,27,19,0.5502623316901095
9408,24,Male,Europe,Strategy,15.705880171641446,1,Hard,18,169,23,49,High,27,13,0.5583148474004633
9409,23,Male,USA,Strategy,17.286217386786095,0,Medium,19,148,20,36,High,2,10,0.16422886945476545
9410,38,Male,Europe,Action,13.996538698002006,0,Easy,1,176,99,16,Low,21,16,0.4390922850956479
9411,49,Female,USA,Sports,4.471620048422493,0,Hard,18,48,51,13,Medium,1,14,0.5302454570878145
9412,49,Female,Asia,RPG,14.635392599827576,0,Easy,15,139,51,26,High,28,12,0.49837780587444314
9413,32,Female,USA,Sports,17.270242907564633,0,Easy,6,168,38,26,Medium,15,9,0.11160811488250955
9414,46,Male,Other,Strategy,20.41388276435613,0,Medium,14,165,72,48,High,1,11,0.15174054252587588
9415,38,Male,Europe,Strategy,17.85888209280073,1,Easy,8,108,92,1,Medium,5,11,0.2518713763478415
9416,37,Male,Asia,Simulation,1.7362166830038124,1,Hard,11,27,40,47,Medium,28,14,0.5215462121842643
9417,46,Female,Asia,Strategy,13.957511664446374,0,Medium,2,52,87,31,Low,29,15,0.16062645806628117
9418,26,Female,USA,Sports,16.489963776828816,0,Medium,14,24,23,34,High,16,11,0.2788080320694061
9419,27,Female,Asia,Simulation,23.32727504512693,0,Easy,17,170,98,20,High,19,14,0.34203990022683417
9420,37,Female,USA,Simulation,3.145521806422411,0,Hard,18,177,25,5,High,4,7,0.6693836154192188
9421,39,Male,USA,Simulation,6.809880683570563,0,Medium,4,20,84,27,Low,3,20,0.33332990849311883
9422,49,Male,Europe,Action,19.345724988721077,0,Easy,2,73,79,8,Low,17,12,0.6976279202299775
9423,44,Female,Other,RPG,14.281163621156566,0,Medium,4,93,98,35,Medium,17,14,0.15100244775475258
9424,31,Male,USA,Action,7.459946172750664,0,Easy,14,167,94,47,High,12,15,0.28366449138316197
9425,34,Male,Other,RPG,16.43159787977036,0,Medium,9,162,8,0,High,28,8,0.4231015872703757
9426,39,Female,Europe,RPG,6.85949354291406,0,Medium,18,20,33,22,Medium,29,6,0.265564797501357
9427,36,Male,Asia,Sports,4.384507019586888,0,Hard,13,139,86,9,High,14,16,0.18396272177225792
9428,27,Male,Europe,RPG,2.496827497426061,0,Medium,5,157,21,35,Medium,21,7,0.9723116667049606
9429,33,Male,USA,Sports,14.17690100846281,0,Easy,0,68,30,14,Low,6,11,0.6563934774102874
9430,26,Female,Asia,Simulation,6.53231999995908,0,Medium,8,24,52,38,Low,3,9,0.021163276201715986
9431,33,Male,USA,Sports,15.728589778570791,0,Medium,12,44,51,16,Medium,28,12,0.18697225390560457
9432,26,Female,Europe,Strategy,17.483499750536197,1,Medium,6,118,53,8,Medium,9,17,0.6601192180517073
9433,23,Male,Asia,Action,19.72963491524392,0,Easy,12,68,38,41,Medium,5,9,0.35436085618803503
9434,21,Female,Asia,Sports,11.381307746274238,0,Easy,4,116,72,2,Medium,24,15,0.5093676745050807
9435,42,Male,Europe,RPG,4.069734218555131,0,Easy,13,77,38,3,Medium,29,12,0.7996923300946283
9436,28,Female,USA,Sports,4.312763549461593,0,Easy,0,103,79,41,Low,17,12,0.11577548026027296
9437,45,Male,Europe,Sports,8.46101757670953,0,Easy,13,119,54,36,High,14,10,0.6411719513375836
9438,33,Female,Europe,Simulation,16.077229844979442,0,Easy,16,60,5,37,Medium,21,19,0.48979961868064403
9439,30,Female,Asia,Action,21.73393845527775,0,Easy,4,103,35,12,Medium,3,15,0.2257644350600444
9440,19,Male,USA,Simulation,22.515282318938315,0,Hard,19,92,45,46,High,28,8,0.32222976848176366
9441,49,Male,Europe,Action,5.923959632981009,1,Medium,4,58,81,9,Low,1,15,0.02831492391699264
9442,26,Male,USA,Action,3.5853076506882697,0,Hard,13,115,61,31,High,20,16,0.981353671135119
9443,39,Female,Europe,RPG,20.573639703216003,0,Medium,11,136,92,0,High,29,14,0.12781527087410927
9444,35,Male,USA,Simulation,16.542745853630677,0,Hard,10,74,49,5,Medium,21,15,0.7463673991186985
9445,37,Male,USA,Sports,10.01183336498722,0,Medium,0,83,92,20,Low,23,13,0.438277798928179
9446,30,Female,Asia,Strategy,2.711745664216465,1,Easy,15,37,94,9,Medium,1,8,0.46809142447717844
9447,28,Female,Europe,Strategy,9.042405256726047,0,Medium,14,139,43,30,High,3,6,0.5920364100757105
9448,45,Male,Europe,RPG,0.2454177125196492,0,Easy,13,41,1,37,Medium,18,16,0.9117817669815125
9449,19,Male,Asia,RPG,21.15483337375801,0,Medium,5,106,28,47,Low,25,5,0.5606389128564719
9450,49,Male,USA,RPG,18.300573949782372,0,Easy,4,50,43,13,Low,10,15,0.8028478061245296
9451,37,Male,USA,RPG,12.63557173082078,0,Hard,9,154,39,8,Medium,22,9,0.8419204668593444
9452,43,Male,USA,Simulation,12.951292259950169,0,Easy,12,45,50,35,Medium,26,11,0.6493979172276311
9453,25,Female,Europe,Action,3.280334941351591,1,Medium,13,54,96,45,Medium,3,10,0.6385810801092929
9454,32,Male,Europe,Sports,21.826607846312186,0,Easy,10,10,28,45,Low,8,13,0.8627526121480544
9455,26,Male,Europe,Sports,5.840239040582876,0,Medium,14,62,32,24,Medium,14,13,0.05117526438752673
9456,23,Male,Europe,Simulation,2.606350780842366,0,Hard,11,131,35,28,High,24,19,0.6369321734142467
9457,24,Female,Europe,Sports,19.47356511490324,0,Easy,17,52,47,5,Medium,18,14,0.5212433062686296
9458,31,Male,Asia,Strategy,15.93380067227583,0,Easy,3,175,6,17,Medium,15,12,0.26584208497858774
9459,21,Female,Europe,Sports,3.5797673622987025,0,Medium,17,49,20,22,Medium,22,8,0.7816519489324989
9460,27,Male,Asia,Action,0.1137526243848965,0,Hard,12,116,90,13,High,23,13,0.29706238767516024
9461,23,Male,USA,Sports,18.67218346743521,0,Easy,5,178,38,15,Medium,2,12,0.7792449452286287
9462,41,Female,USA,Action,21.118606685879453,0,Medium,11,144,92,45,High,27,13,0.9124816493960766
9463,16,Male,Europe,RPG,15.712134891899009,1,Hard,9,107,11,40,Medium,10,11,0.5722105621459969
9464,19,Female,USA,Simulation,20.367755224243265,0,Easy,5,156,98,37,High,2,6,0.8036872380942498
9465,43,Female,Europe,Strategy,16.015709473348025,0,Easy,17,158,36,27,High,26,11,0.2606553989541741
9466,33,Male,Europe,Sports,23.573440217351703,0,Medium,2,149,51,45,Medium,17,7,0.15642539693777724
9467,22,Female,USA,Strategy,23.439282710370414,0,Easy,10,89,72,31,Medium,8,13,0.5673389447560955
9468,15,Female,USA,Sports,20.40984759783842,0,Hard,8,97,7,21,Medium,1,12,0.4260776405869716
9469,36,Female,Europe,RPG,15.63312013373693,0,Easy,16,160,63,44,High,9,15,0.4241573553888873
9470,31,Male,Asia,Action,1.8860179080715591,0,Medium,6,131,92,0,Medium,11,11,0.1275153790234912
9471,21,Male,Europe,Simulation,19.177343750568543,0,Medium,16,91,20,31,High,22,11,0.9371779871719303
9472,39,Male,Europe,Simulation,17.281942570838442,0,Medium,4,21,10,0,Low,16,14,0.10810998533185068
